SMILES,Density
*CCCCCCCCCCCCCCCCCCCCOC(=O)c1cccc(-c2cccc(C(=O)O*)c2)c1,0.967156281
*CCCCCCCCCCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,0.964260168
*CCCCCC(=O)NCc1ccc(CNC(=O)CCCCCO*)cc1,1.048667398
*Oc1c(CCC)cc(*)cc1-c1ccccc1,0.967827917
*CC(COc1ccc(-c2ccccc2)cc1)O*,1.107391335
*Nc1cc(C)c(*)cc1OC,1.006691277
*c1ccc(Oc2ccc(-n3cc4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)ccc-4c3=O)cc2)cc1,1.209927
*CCCCCOC(=O)c1ccccc1-c1ccccc1C(=O)O*,1.104174502
*Oc1ccc(C(C)(c2ccc(*)cc2)C(F)(F)F)cc1,1.169036717
*CC1CSC(C)OC(*)C1,1.061253
*/C=C(/*)CNS(=O)(=O)c1ccccc1,1.24281406
*CCCCCCC(=O)NCc1ccc(CNC(=O)CCCCO*)cc1,1.044443908
*Oc1ccc(C(C)c2ccc(OC(*)=O)c(C)c2)cc1C,1.048494679
*OC(C)COC(=O)/C=C(/CC(*)=O)c1ccc(OCC)cc1,1.069663888
*c1cc(CCCCCC)c(*)cc1CCCCCC,0.846070325
*CCCCCCC(=O)NCCc1ccc(CCNC(=O)CCCCCCS*)cc1,1.012721723
*Oc1ccc(NC(=O)NCCCCCCNC(*)=O)cc1C,1.108348782
*Oc1ccc(-c2ccc(OC(=O)CCCCCCCCCCCC(*)=O)cc2)cc1,1.035543983
*Oc1ccc(C(*)=O)cc1CCCCCCCCCC,0.948614378
*CCN(CCOC(=O)NCCCCCCNC(=O)O*)CC(=O)Nc1ccc(/N=N/c2ccccc2)cc1,1.124217989
*CC(*)C(=O)N(O)c1ccc(C)cc1,1.058089069
*CCCOC(=O)c1cccc(-c2cccc(C(=O)O*)c2)c1,1.153341527
*CC(*)(C)C(=O)OCCCCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,1.030289557
*CC(CC(*)(C#N)C#N)(OC(C)=O)c1ccc(OC(=O)CC)cc1,1.003229763
*CCCCCCOC(=O)Cc1ccc(CC(=O)O*)cc1,1.059500642
*CC(COc1ccccc1Cl)O*,1.220838147
*CCCCN(C)C(=O)c1ccc(C(=O)N(*)C)cc1,1.058405553
*Cc1ccc(CN(CC)C(=O)CCCCCCCCCCCCC(=O)N(*)CC)cc1,0.949108297
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(-c6nc7ccc(Cc8ccc9nc(*)oc(=O)c9c8)cc7c(=O)o6)cc5C4=O)cc3)cc1)C2=O,1.19854722
*C(O)CN(*)c1ccc(OCCCCCCCCCC)cc1,0.960706
*c1ccc(N(*)CCCCCCCC)cc1,0.934178606
*CCCCCCCCCCC(=O)NCc1ccc(CNC(=O)CCCO*)cc1,1.007604261
*OC(C)COC(=O)/C=C(/CC(*)=O)c1cc(C)ccc1OC,1.062891963
*CCCCCCCCC(=O)NCc1ccc(CNC(=O)CCCCCCCCS*)cc1,1.000097086
*/C=C(/*)CCCOc1ccc(-c2ccc(C(=O)OC(C)CCCCCC)cc2)cc1,0.989325024
*/C=C/c1cc(OC)c(*)cc1Br,1.334204357
*CCS(=O)(=O)CCC(C)CCS(=O)(=O)CCCCC(=O)NCc1ccc(C)c(NC(=O)O*)c1,1.172241
*c1ccc(C(C#N)(C#N)C(*)(C#N)C#N)cc1,0.95194847
*Nc1cccc(Cc2ccc(S(=O)(=O)c3ccc(*)nc3)cc2)c1,1.240205
*CCCCCCC(=O)NCc1ccc(CNC(=O)CCCCCCO*)cc1,1.023740683
*CCCC(=O)NCCCCCCNC(=O)CCCOC(=O)c1cccc(C(=O)O*)c1,1.099982459
*Cc1ccc(CSC(=O)NCCCCCCNC(=O)S*)cc1,1.143140815
*CCCCNC(=O)c1ccc(C(=O)N*)cc1,1.136965864
*CCCCCCCCCCC(=O)OCCCCCCOC(=O)c1ccc(O*)cc1,0.997244842
*CC(OC(C)OC(=O)c1ccc(-c2ccc(C(C)(C)c3ccc(C(=O)O*)cc3)cc2)cc1)C(=O)OC,1.084017
*CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)CCCCCCCCC(=O)N=C(C=C(C)CC)C(=O)C(*)=O,1.151588
*C(=O)N(*)c1cccc(C)c1,0.960092871
*CCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,1.008433435
*CCN(CC)C(=O)c1ccc(C(=O)N(*)CC)cc1,1.00907528
*/C=C/c1cc(OCC)c(*)cc1OCC,0.907143465
*CCCCCCCCCCCCOC(=O)CCCCCNC(=O)c1ccc(C(=O)NCCCCCC(=O)O*)cc1,1.004124074
*Nc1cc(OCCCCCC)c(*)cc1OCCCCCC,0.928014078
*Cc1ccc(CN(CC)C(=O)CCCCC(=O)N(*)CC)cc1,1.013801665
*CCCCCCCCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,0.98742046
*Cc1ccc(COC(=O)CCCCSCCCCC(=O)O*)cc1,1.080722105
*OC(=O)CSCc1ccc(CSCC(*)=O)cc1,1.266518249
*CCN(CCOC(=O)NCCCCCCNC(=O)O*)c1ccc(/N=N/c2ccc(C(C)=O)cc2)cc1,1.114311305
*CCOC(=O)Cc1ccc(-c2ccc(CC(=O)O*)cc2)cc1,1.151359485
*CCc1ccc(CCNC(=O)CCCCCCCCCCC(=O)N*)cc1,0.988824032
*CC(CCCCCCCCCCOc1ccc(/N=N/c2ccc(C#N)cc2)cc1)COC(=O)CCCCCCCCCCCCC(=O)O*,0.974832623
*c1ccc(-c2ccc(-c3ccc(C(*)(c4ccc(N(C)C)cc4)C(F)(F)F)cc3)cc2)cc1,0.97362319
*CCCCCOC(=O)Cc1ccc(CC(=O)O*)cc1,1.077218136
*Cc1c(C)c(C)c(CSC(=O)C(=O)S*)c(C)c1C,1.079517647
*CCOC(=O)Nc1ccc(-c2ccc(NC(=O)O*)c(C)c2)cc1C,1.153676786
*c1ccc(N(*)CCCCCCCCCC)cc1,0.907354687
*OC(=O)CCc1ccc(CCC(*)=O)cc1,1.129321919
*c1ccc(-c2ccc(*)c(Cl)c2)cc1Cl,1.042848665
*CCCCCCNC(=O)c1ccccc1C(=O)N*,1.086745504
*OC(=O)OC(=O)c1ccc(C(=O)OCCCCCCCCOC(=O)c2ccc(*)cc2)cc1,1.133127
*C(c1ccccc1)C(*)(C#N)C#N,0.981819321
*CC(CCC#N)(C(=O)O)N(*)C,1.060481
*CCCCCCCNC(=O)c1ccc(C(=O)NCCCCCCNC(=O)c2ccc(C(=O)N*)cc2)nc1,1.08386
*CCCCOC(=O)CCCCCNC(=O)c1ccc(C(=O)NCCCCCC(=O)O*)cc1,1.068295836
*/C=C(/*)S(=O)(=O)CCCCCS(=O)(=O)OC,1.270923
*/C=C/C(C(=O)OCCCC)C(*)c1ccccc1,0.971253792
*CC(*)c1ccc(C#C)cc1,0.962186702
*CNC(=O)CNC(=O)CCCCC(=O)NCCCOCCN(*)C,1.089556
*/N=N/c1cc(*)ccc1C,1.057548363
*c1cc(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(*)cc1OC,0.839211
*c1ccc(N(*)C)cc1,1.082186271
*Nc1ccc(*)cc1F,1.281567509
*Nc1cc(*)ccc1CC,1.009226587
*/C=C(/*)CNS(=O)(=O)c1ccc(C)cc1,1.194405369
*OC(=O)CCSc1ccc(SCCC(*)=O)cc1,1.257053945
*Nc1ccc(-c2ccc(S(=O)(=O)c3ccc(Cc4ccc(*)cc4)cc3)cc2)cc1,1.200955
*CC(*)c1cccc(C(=O)Oc2ccc(OCCOC)cc2)c1,1.089604
*CC(*)c1ccc(OC)c(OC)c1,1.022667601
*/C=C(/*)C#Cc1cc(OC)c(OCCCCCC)cc1C(C)C,0.913506
*CC(*)S(=O)c1ccc(OC)cc1,1.170319707
*CCCCCCCCCCNC(=O)c1ccccc1C(=O)N*,1.025225388
*CCCCCCCCCCNC(=O)c1cccc(C(=O)N*)c1,1.024308199
*CCCCCCC(=O)NCc1ccc(CNC(=O)CCCO*)cc1,1.060725612
*CCCCCCCCNC(=O)CCc1ccc(CCC(=O)N*)cc1,1.002873591
*CCCCCCCCCCC(=O)OCCOC(=O)c1ccc(O*)cc1,1.033461909
*Cc1cc(C)c(*)cc1C,0.89624315
*Oc1ccc(C(C)(C)c2ccc(OC(=O)CCC(*)=O)cc2)cc1,1.104572775
*CCCCCCCCCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,0.955766378
*CC(c1ccccc1)C(C(=O)O)C(*)C(=O)OCCCCCCCCCCCCCC,0.939926803
*OC(=O)c1ccccc1OC(=O)CCCCNC(=O)CCCCC(=O)Nc1ccc(C(*)=O)cc1,1.165579
*OC(=O)Oc1c(Cl)cc(C(C)(C)c2cc(Cl)c(*)c(Cl)c2)cc1Cl,1.258039723
*C(=O)c1ccc(C(c2ccc(N3C(=O)c4ccc(*)cc4C3=O)c(C)c2)c2ccccc2C(=O)O)cc1,1.127448
*CC(*)OCC1CCCCC1,0.910371881
*CC(*)(C)CC(=O)OCCCCCCCOc1cc(OC(=O)c2ccc(OCC(CC)CCCC)cc2)cc(N(C)C)c1,0.976734
*CC(*)S(=O)c1ccc(F)cc1,1.228714948
*Oc1c(C(C)C)cc(C(*)=O)cc1C(C)C,0.867539905
*Oc1ccc(-c2ccc(C(*)=O)cc2)cc1,1.160721187
*CC(c1ccccc1)C(C(=O)O)C(*)C(=O)OCCCCCCCCCCCCCCCCCC,0.923646316
*CC(*)c1c(F)c(F)c(F)c(F)c1F,1.360333553
*CCCCCCCCNC(=O)c1ccccc1C(=O)N*,1.047517365
*Oc1ccc(OC(=O)c2cc(NC(=O)c3ccc(C(*)=O)cc3)cc(C(C)(C)C)c2)cc1C(=O)OCCCCCC,1.063821
*c1ccc2c(-c3c(OC(C)=O)ccc4cc(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)ccc34)c(OC(C)=O)ccc2c1,1.142306435
*OC(C)COC(=O)c1ccccc1-c1ccccc1C(*)=O,1.126200767
*CC#CC#CCOc1ccc(-c2ccc(O*)cc2)cc1,1.098492913
*OC(C)COC(=O)c1ccc(-c2ccc(C(*)=O)cc2)cc1,1.136564089
*/C=C(/*)CCCCCCCCCCOc1ccc(-c2ccc(OCCCCCCCC)cc2)cc1,0.938209096
*CC(O*)c1ccc(OCCCC)cc1,1.006507
*CCCCCCOC(=O)C/C(=C/C(=O)O*)c1ccc(OCC)cc1,1.045181659
*c1ccc(*)c(OC)c1N,0.948069021
*CCN(*)C(=O)c1ccsc1,1.22547844
*Cc1c(C)c(C)c(CSC(=O)CCC(=O)S*)c(C)c1C,1.082228797
*Cc1ccc(C(=O)N*)cc1,1.18267554
*Cc1ccc(-c2ccc(C(=O)O*)cc2)cc1,1.119980214
*Cc1ccc(CN(C)C(=O)CCCCCCC(=O)N(*)C)cc1,1.03999408
*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)C(F)(F)F)cc1,1.234036
*CC(c1ccccc1)C(C(=O)O)C(*)C(=O)OCCCCCCCC,0.967024285
*OC(COC(=O)CCCC(*)=O)C(C)OCc1ccccc1,1.080115
*CCCCCOC(=O)c1ccccc1C(=O)O*,1.127270902
*Cc1ccc(COC(=O)CCCCCCC(=O)O*)cc1,1.062836641
*OC(=O)CCS(=O)(=O)Cc1ccc(CS(=O)(=O)CCC(*)=O)cc1,1.327446356
*CCN(CCOC(=O)NCCCCCCNC(=O)O*)c1ccc(/N=N/c2ccc(OC)cc2)cc1,1.128493957
*CC(*)C(=O)OCCCCCCCCCCCCCCOc1ccc(C(=O)OC(C)(C)C)cc1,0.950224
*/C=C(/*)CNS(=O)(=O)c1ccc(CCC)cc1,1.071537176
*Nc1cc(C)c(*)cc1C,0.926020023
*OC(CCCCCCCCCCCCOC(*)=O)SC,0.967598
*CCCN(C)C(=O)c1ccc(C(=O)N(*)C)cc1,1.084264571
*CCCCCC(=O)NCc1ccc(CNC(=O)CCCO*)cc1,1.067406778
*CC(*)c1cc(OC(C)CC)ccc1OC(C)CC,0.871119807
*/C=C(/*)c1cccc(C#C)c1,0.835189268
*OC(c1ccc(Cl)cc1)C(C)(C)C(*)=O,1.103833721
*CCCNC(=O)c1ccc(C(C)(CC)c2ccc(C(=O)N*)cc2)cc1,1.051018222
*CC(*)CCc1ccccc1C,0.938582994
*CC(=O)C(*)c1cccc(C)c1,1.012241588
*CCCCOCCCCOCCOC(=O)OCCCCCCOC(=O)O*,1.048022
*Oc1ccc(OC(=O)c2ccc(OCC(C)=O)c(OC(=O)c3ccccc3C(=O)Oc3ccc(C(*)=O)cc3)c2)cc1,1.208116
*/C=C/c1cc(CC(CC)CCCC)c(*)cc1CCCC,0.854559826
*CCN(CCOC(=O)NCCCCCCNC(=O)O*)c1ccc(/N=N/c2ccc(C)cc2C)cc1,1.081203115
*c1cc(OCC)c(*)cc1OCC,0.921235814
*CCCCCCN(C)C(=O)c1ccc(C(=O)N(*)C)cc1,1.027706248
*CC(=O)C(*)c1ccc(F)cc1,1.159249693
*Oc1c(CCCCCCCCC)cc(*)cc1-c1ccccc1,0.93467907
*OC(=O)CCSCc1ccc(CSCCC(*)=O)cc1,1.19764915
*CC(O)CN(Cc1ccccc1)C(*)(C)C,0.959954
*C/C=C/C(C*)COCC,0.890485
*NC(=O)c1ccc(C(=O)Nc2ccc(Cc3ccc(NC(=O)c4cccc(C(*)=O)c4)cc3)cc2)cc1,1.183829
*OC(C)CCOC(=O)c1cccc(-c2cccc(C(*)=O)c2)c1,1.104079356
*Oc1ccc(OC(=O)/C=C/C(*)=O)c(F)c1,1.276363
*Nc1cc(*)ccc1C,1.043061788
*Cc1ccc(CN(CC)C(=O)CCCCCCCCCCCCCCC(=O)N(*)CC)cc1,0.937088136
*C(=C(*)c1ccc2c(c1)C1(CC1)c1ccccc1-2)c1ccccc1,0.822937648
*C(=O)c1ccc(C(=O)NNC(=O)c2ccc(*)cc2)c(C(=O)OCCCCCCCCCCCCCCCC)c1,1.015852
*NC(CCCCNC(=O)O)C(*)C(CSC)C(C)C,1.030436
*Oc1ccc(C(*)=O)cc1CCCCCCCCCCCC,0.925162069
*/C=C/CC(C*)(c1ccccc1)c1ccccc1,0.96159061
*CC(c1ccccc1)S(*)(=O)=O,1.204363347
*CCc1ccc(CCNC(=O)CCCCCCCCCCCC(=O)N*)cc1,0.985024487
*CCN(CCOC(=O)NCCCCCCNC(=O)O*)c1ccc(/N=N/c2ccc(Br)cc2)cc1,1.248332485
*CCCCNC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,1.148862
*Nc1cc(OCCCC)c(*)cc1OCCCC,0.970342356
*CC(*)C(=O)Oc1cc(Cl)ccc1C,1.194413
*Oc1c(C)cc(/N=N/c2ccc(C(*)=O)cc2)cc1C,1.072482224
*CCCCCCNC(=O)c1ccc(Cc2ccc(C(=O)N*)cc2)cc1,1.070637638
*/C=C(/*)CCCCCCCCCCOc1ccc(-c2ccc(OCC(F)CCCCCC)cc2)cc1,0.962525342
*c1ccc(*)c(OCCCCCCCCCC)c1,0.917784957
*Oc1cc(C)c(*)cc1C,0.959749343
*CCC(C)(C)COC(=O)CCCCCN1CCN(*)CC1,0.950846
*CCCCOC(=O)CCCCCCC(=O)OCCCCOC(=O)c1ccc(C(=O)O*)cc1,1.073374588
*CCCC(=O)OCCCCCCOC(=O)SCC(=O)O*,1.124898
*CC(*)OC(=O)c1cc(C)c(C)c(C)c1CC,0.943716
*CCCCCCS(=O)(=O)CCCCCCSSCCC(=O)O*,1.114722
*CC(*)(C)C(=O)Oc1cccc(CO)c1,1.076904
*Oc1ccc(C(c2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)c(C(C)C)c2)C2C=CC=CC2C(=O)O)cc1C(C)C,1.011200406
*CCCCCCCCCOc1ccc(CCCC(=O)Oc2ccc(OC(=O)c3ccc(O*)cc3)cc2)cc1,1.059975
*Oc1ccc(C(CCCCC)(CCCCC)c2ccc(OC(*)=O)cc2)cc1,0.949324091
*/C=C(/*)c1cccc(Br)c1,1.264018701
*Nc1cc(*)ccc1OCCCCCC,0.997820895
*CCCCCCOC(=O)CCCS(=O)(=O)Cc1ccc(CS(=O)(=O)CCCC(=O)O*)cc1,1.165317783
*CC(*)(C)C(=O)OCCOc1ccc(C(=O)Oc2ccc(C(=O)CCCCCCCCCCC)cc2)cc1,1.015601
*CCCCCCCCCCOC(=O)c1ccccc1-c1ccccc1C(=O)O*,1.033546113
*c1ccc(Oc2ccc(Oc3ccc(*)cc3)c3c2C2c4ccccc4C3c3ccccc32)cc1,1.03985508
*CCCC(C)CCC(O*)c1cccc(N)c1,0.988049
*Oc1ccc(NC(=O)/C=C/c2ccc(OCCCCOC(*)=O)c(C(C)(C)C)c2)cc1,1.070846
*OCCCCOC(=O)C(C#N)N1CCN(CC(*)=O)CC1,1.110522
*CCCNC(=O)C(CCCCNC(=O)OCCCCC)C(=O)N*,1.027374
*c1ccc(-c2ccc(-c3cc(C)c(*)nc3CCO)cc2)cc1,0.87037
*Cc1ccc(CN(CC)C(=O)CCCCCCCCC(=O)N(*)CC)cc1,0.980332205
*NC(=O)CCCNC(=O)CCCCCCCCCC(=O)NCc1ccc(CNC(*)=O)cc1,1.070388
*CCCCCNC(=O)CCCCC(=O)NCCCCCCSCCCCCNC(=O)C(=O)N*,1.035611
*OC(=O)NCCNC(=O)CCCCCCCCC(=O)NC(O*)OC,1.086227
*CC(*)OC(=C)C1CCCCC1,0.886512894
*Oc1ccc(NC(=O)c2ccc(OC(=O)Oc3ccc(C(*)=O)cc3C)cc2)cc1,1.210327
*CCCCCCNC(=O)Nc1ccc(CN(C(*)=O)c2ccc(C)cc2)cc1,1.075153
*CCc1ccc(Cc2ccc(*)cc2)cc1,1.024504013
*Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(NC(=O)CCCCC(=O)Nc4ccc(C(*)=O)cc4)cc3)c(C(=O)O)c2)cc1,1.215358
*C(=O)C(=O)C1=CC=C1*,1.271471
*CC(*)C(=O)OCCCCCCOC(=O)CCCCCC(=O)OC,1.00585
*COc1ccc(CC(CS(*)(=O)=O)NC(C)=O)cc1,1.19888
*Oc1cc(OC(=O)c2cc(OC)cc(OC(*)=O)c2)ccc1CC(C)C,1.10107
*Sc1ccc(C(CC(=O)OC)c2ccc(OC(=O)CCCC(*)=O)cc2)c(C)c1,1.128951
*CC(COc1cccc(C)c1)O*,1.060004557
*/C=C(/*)CCCCOCCOc1ccc(OC)cc1,1.03915
*c1cc(OCCCCCC)c(*)cc1OC,0.954754285
*CC(*)C(=O)OCCCOCCCCCCOC(=O)CCCCCCCCCCCC(C)C,0.909502
*CCSC(=O)NC(C(=O)NCC(*)=O)c1cc(C(=O)O)ccc1C(C)(CO)CCl,1.2445
*CCCOC(=O)N1CCC(*)CC1,1.03405312
*CC(*)C(=O)OCCCCCCOc1ccc(C(=O)OCCOc2ccc(C(=O)OCCN(c3ccccc3)c3ccccc3)cc2)cc1,1.102369
*Oc1ccc(-c2ccc(C(=O)CNc3ccc(OCCCCCC)cc3)cc2)c(OC(=O)c2ccc(C(*)=O)cc2)c1,1.113606
*CCCCCCNC(=O)NCCCc1ccccc1C(=O)O*,1.069182
*CCCCCCCCCC(=O)NNC(=O)CCCCCCC*,0.927324
*CCCSCCOCCCCOC(=O)Cc1ccccc1-c1ccccc1C(=O)O*,1.112687
*CCOCCOc1ccc(-c2ccc(Oc3ccc(C(C)(C)c4ccc(O*)cc4)cc3)cc2)cc1,1.076221
*CC(*)C(=O)N(CCCCCCCC)C(=O)OC(C)OC,0.957524
*CCCCCCCCC(F)(F)C(F)(F)C(F)(F)COC(=O)NCC(=O)N*,1.221936
*CC(C#C)(CCl)COC(=O)CCCCCCCCC(=O)O*,1.044486
*CC(C)(C)COC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)c(C)c2)cc1C,1.042086727
*Oc1ccc(NC(=O)Nc2ccccc2-c2ccccc2C(=O)Nc2ccc(Cc3ccc(NC(=O)c4ccc(*)cc4)cc3)cc2)cc1,1.12574
*CC(*)c1cc(C(=O)O)c(Br)cc1C,1.422322
*/C=C/c1cc(OC(=O)CNc2ccccc2-c2ccc(NC(=O)CCCCC(*)=O)cc2)ccc1CO,1.155441
*C(=O)C/C=C/C(=O)C(*)C,1.05249
*Cc1ccc(CSC(=O)CCCc2ccc(C(=O)N*)c(C)c2)cc1C(=O)O,1.173249
*CCN(CCCC)C(=O)c1ccc(C(=O)N(*)CCCC)cc1,0.975750117
*CCC(C)CNC(=O)CCCCC(=O)Nc1ccccc1*,1.032753
*Nc1ccc(*)cc1C(C)C,0.91867277
*c1ccc(C(=O)Nc2ccc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(C)c2)cc1F,1.302506
*Oc1cc(OC)c(OCC(C)CCCCCCC(*)C)c(OC)c1O,0.97575
*CCCCCCOc1ccc(-c2ccc(-c3ccc(OC(=O)C(C)C(C)(C)NC(=O)O*)cc3)cc2)cc1,1.071273
*OC(OCCBr)C(*)(C)CC,1.270817
*NC(=O)CNCCNC(=O)C(CCCCCC(=O)OCC)C(*)C(=O)OCCCCCCCCCC,0.985195
*CC(*)C(=O)c1ccc(OCC)cc1,1.043726218
*CCCCC(=O)NNC(=O)CCCCC(=O)NCCCCCCNC(=O)C(=O)N*,1.08775
*/C=C(/*)CCCOc1ccc(-c2ccc(CCCCC)cc2)cc1,0.976925232
*CCC(=O)NNC(=O)NCCSSCCSCCNC(=O)N*,1.281589
*CCCCCCCCCCNC(=O)c1cccc(S(=O)(=O)c2ccc(C(=O)O*)cc2)c1,1.121917
*CC(*)OCCOCCOCCOc1ccccc1C,1.05462
*CC(=O)NNCC(=O)NCCCNC(=O)C(O*)C(=O)OCCCS,1.217759
*CCCC(=O)NCCCCCCNC(=O)CCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,1.100589749
*CC(O)COC(C/C=C/C(OCC(O)COC(c1cccc(C(O*)(C(F)(F)F)C(F)(F)F)c1)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,1.457053241
*CCOc1c(C)cc(Cc2cc(OC)c(O*)c(OC)c2OC)cc1OC(C)(CC)CC(C)C,0.979828
*CC(*)C(=O)N(O)c1cccc(C)c1,1.087541889
*CC(*)Cc1ccc(C)c(C)c1,0.918698701
